,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,ageRange,age_new
0,0.04948628522905565,0.04788387218354337,0.03157696295568312,0.026298425864583856,0.023659157319034223,0.026298425864583856,0.03195400131933308,0.04317089263791902,0.04222829672879415,0.048920727683580724,0.0252615703645465,0.02347063813720925,0.014327457818698016,0.014704496182347962,0.021208407955309563,0.04345367141065648,0.04081440286510685,0.44528230747058833,age_55_59,False
1,0.07363804247404095,0.05863342566898558,0.02108341027992395,0.010849492151347725,0.011926746691197854,0.010926438904194164,0.018928901200223693,0.026084949214942404,0.03347183748820043,0.03285626346542893,0.013311788242433734,0.014465989535130301,0.00831024930741528,0.008156355801722404,0.01346568174812661,0.04547553093224472,0.05216989842988481,0.5462449984568617,age_55_59,False
2,0.0389115646254974,0.03473922902462821,0.03138321995436387,0.027573696144874614,0.032108843537123725,0.040816326530242024,0.05414965986345442,0.07537414965918028,0.09043083900144733,0.0741950113371955,0.041088435373776974,0.025306122448750055,0.020136054421586065,0.02068027210865596,0.02104308390003589,0.029206349206084295,0.028027210884099523,0.3148299319699335,age_55_59,False
3,0.0425290155016433,0.038633227822103454,0.02670237805351268,0.028325622919987616,0.026540053566865188,0.02848794740663511,0.034088142195973635,0.06054703351951508,0.08513919324661035,0.06322538754919872,0.03238373508617495,0.022563103644001596,0.0187484782077855,0.02345588832056281,0.02467332197041901,0.0326272218161462,0.03644184725236229,0.37488840191238626,age_55_59,False
4,0.04518175582951661,0.04072359396398556,0.0281207133056574,0.02323388202997913,0.022719478737802473,0.027777777777539626,0.041495198902250556,0.06995884773602573,0.08479080932711941,0.06867283950558407,0.030435528120452367,0.020233196158948617,0.017918381344153647,0.019975994512860286,0.022205075445625812,0.03609396433439563,0.031121399176687915,0.3693415637828417,age_55_59,False
5,0.05302583957534697,0.046713239625900904,0.0313104957492525,0.025755407793739957,0.022052015823398264,0.028617119770822177,0.03046881575599302,0.04637656762859711,0.05420419156591024,0.045703223633989536,0.023482871811939372,0.02289369581665774,0.017927783856426835,0.02432455180519885,0.0260079117917178,0.03686558370476504,0.041326487669040256,0.42294419661288657,age_55_59,False
6,0.05038831360900158,0.05491863905274668,0.03356139053223408,0.023853550295637446,0.021542159763114438,0.023113905325230083,0.03171227810621568,0.04558062130135373,0.06647559171536173,0.056490384614862325,0.03661242603516445,0.0277366863902761,0.02191198224831812,0.025795118342956773,0.028846153845887144,0.03430103550264144,0.03337647928963224,0.3837832840201203,age_55_59,False
7,0.04652199762153298,0.03715814506512219,0.03106420927444215,0.027942925088971886,0.025267538644283088,0.03024673008300946,0.043252080855802226,0.072681331747379,0.07565398335258877,0.06443222354292187,0.03411117716978217,0.022889417360115266,0.016200951248393273,0.020139714625296224,0.024598692033110887,0.03210463733626557,0.03775267538616414,0.35798156955738714,age_55_59,False
8,0.04243827160457443,0.03952331961557336,0.036436899862513396,0.028034979423627957,0.026920438957245194,0.0312928669407468,0.04312414266080997,0.06044238683075752,0.08367626886073665,0.07458847736561566,0.03986625514369113,0.030949931412629028,0.018861454046477523,0.024948559670568,0.03223593964307068,0.03215020576104123,0.02889231824392239,0.32561728394782563,age_55_59,False
9,0.047458689012080356,0.045814080977008266,0.024982379199428438,0.020910016445916592,0.024199232516060775,0.02545226720944904,0.03712115279162721,0.05662150520748201,0.0640613986994748,0.04377789960025234,0.024669120526081376,0.021144960450926894,0.015584618999016487,0.01762080037577241,0.02098833111425336,0.041663403555159656,0.03798261414333164,0.4299475291688468,age_55_59,False
